timestamp_iso,status_code,latency_ms,error
2026-09-12T13:47:22.431806+00:00,201,1270.36,
2026-09-12T13:47:22.429414+00:00,201,1278.8,
2026-09-12T13:47:22.448790+00:00,201,1284.0,
2026-09-12T13:47:22.451552+00:00,201,1288.86,
2026-09-12T13:47:22.454210+00:00,201,1293.39,
2026-09-12T13:47:22.473786+00:00,201,1301.55,
2026-09-12T13:47:22.471864+00:00,201,1310.43,
2026-09-12T13:47:22.492913+00:00,201,1299.18,
2026-09-12T13:47:22.502526+00:00,201,1294.63,
2026-09-12T13:47:22.494647+00:00,201,1307.79,
2026-09-12T13:47:22.513358+00:00,201,1302.47,
2026-09-12T13:47:22.516207+00:00,201,1303.09,
2026-09-12T13:47:22.520608+00:00,201,1303.44,
2026-09-12T13:47:22.532711+00:00,201,1314.19,
2026-09-12T13:47:22.549642+00:00,201,1306.93,
2026-09-12T13:47:22.563118+00:00,201,1302.22,
2026-09-12T13:47:22.580709+00:00,201,1298.63,
2026-09-12T13:47:22.587234+00:00,201,1301.33,
2026-09-12T13:47:22.597107+00:00,201,1309.06,
2026-09-12T13:47:22.595144+00:00,201,1312.94,
2026-09-12T13:47:22.639887+00:00,201,1304.33,
2026-09-12T13:47:22.644330+00:00,201,1304.09,
2026-09-12T13:47:22.637570+00:00,201,1320.35,
2026-09-12T13:47:22.663413+00:00,201,1313.49,
2026-09-12T13:47:22.659051+00:00,201,1321.69,
2026-09-12T13:47:22.661111+00:00,201,1322.8,
2026-09-12T13:47:22.687776+00:00,201,1313.05,
2026-09-12T13:47:22.710268+00:00,201,1322.6,
2026-09-12T13:47:22.701916+00:00,201,1336.05,
2026-09-12T13:47:22.714108+00:00,201,1326.01,
2026-09-12T13:47:22.732376+00:00,201,1322.52,
2026-09-12T13:47:22.748089+00:00,201,1325.62,
2026-09-12T13:47:22.752171+00:00,201,1328.31,
2026-09-12T13:47:22.761538+00:00,201,1340.88,
2026-09-12T13:47:22.766288+00:00,201,1340.37,
2026-09-12T13:47:22.762770+00:00,201,1350.68,
2026-09-12T13:47:22.774013+00:00,201,1351.89,
2026-09-12T13:47:22.794464+00:00,201,1357.73,
2026-09-12T13:47:22.795923+00:00,201,1365.21,
2026-09-12T13:47:22.808978+00:00,201,1378.59,
2026-09-12T13:47:22.812660+00:00,201,1378.46,
2026-09-12T13:47:22.815821+00:00,201,1389.33,
2026-09-12T13:47:22.839295+00:00,201,1399.59,
2026-09-12T13:47:22.844615+00:00,201,1398.8,
2026-09-12T13:47:22.836570+00:00,201,1411.62,
2026-09-12T13:47:22.876377+00:00,201,1411.77,
2026-09-12T13:47:22.881145+00:00,201,1418.68,
2026-09-12T13:47:22.872005+00:00,201,1432.26,
2026-09-12T13:47:22.884270+00:00,201,1426.16,
2026-09-12T13:47:22.901101+00:00,201,1440.92,
2026-09-12T13:47:22.899354+00:00,201,1445.94,
2026-09-12T13:47:22.912440+00:00,201,1449.1,
2026-09-12T13:47:22.926537+00:00,201,1464.18,
2026-09-12T13:47:22.930910+00:00,201,1470.77,
2026-09-12T13:47:22.928914+00:00,201,1478.8,
2026-09-12T13:47:22.953183+00:00,201,1481.98,
2026-09-12T13:47:22.966460+00:00,201,1486.5,
2026-09-12T13:47:22.977841+00:00,201,1483.76,
2026-09-12T13:47:22.980583+00:00,201,1487.53,
2026-09-12T13:47:22.985477+00:00,201,1487.05,
2026-09-12T13:47:22.996485+00:00,201,1492.64,
2026-09-12T13:47:23.013237+00:00,201,1498.73,
2026-09-12T13:47:23.021157+00:00,201,1500.83,
2026-09-12T13:47:23.027861+00:00,201,1515.71,
2026-09-12T13:47:23.035683+00:00,201,1512.09,
2026-09-12T13:47:23.038413+00:00,201,1512.66,
2026-09-12T13:47:23.060673+00:00,201,1526.07,
2026-09-12T13:47:23.066296+00:00,201,1528.82,
2026-09-12T13:47:23.061982+00:00,201,1540.64,
2026-09-12T13:47:23.070014+00:00,201,1535.02,
2026-09-12T13:47:23.104700+00:00,201,1531.34,
2026-09-12T13:47:23.109319+00:00,201,1529.8,
2026-09-12T13:47:23.102762+00:00,201,1539.46,
2026-09-12T13:47:23.120558+00:00,201,1536.97,
2026-09-12T13:47:23.142936+00:00,201,1535.76,
2026-09-12T13:47:23.135031+00:00,201,1547.56,
2026-09-12T13:47:23.166352+00:00,201,1552.79,
2026-09-12T13:47:23.174438+00:00,201,1547.06,
2026-09-12T13:47:23.177431+00:00,201,1548.24,
